track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
the_doppler_shift_atrophy,2027,24,24,12.0,0.6392647213905623,0.6392647213905623,0.6164001848050448,0.0,0.0,0.4929690533408671,0.6164001848050448
the_doppler_shift_atrophy,42,24,24,12.0,0.6392647213905623,0.6392647213905623,0.5828805046401567,0.0,0.0,0.565711084366497,0.5828805046401567
the_easton_ellises_baumi_sdrnr,123,24,24,12.0,0.8200845557322612,0.8200845557322612,0.20411483553261353,0.0,0.0,0.5257376540140918,0.20411483553261353
the_easton_ellises_baumi_sdrnr,2027,24,24,12.0,0.8200845557322612,0.8200845557322612,0.3686855408870942,0.0,0.0,0.6285671686282274,0.3686855408870942
the_easton_ellises_baumi_sdrnr,42,24,24,12.0,0.8200845557322612,0.8200845557322612,0.41431941402599176,0.0,0.0,0.6024516534561646,0.41431941402599176
the_long_wait_dark_horses,123,23,24,11.5,0.6090888971682531,0.6355710231320901,0.514698035415993,0.013897003399968577,0.5008010320160244,0.6946650388322303,0.4938313257486587
the_long_wait_dark_horses,2027,23,24,11.5,0.6090888971682531,0.6355710231320901,0.3715659800924653,0.007230579853057861,0.3643354002394074,0.6233115852930655,0.3563853384158233
the_long_wait_dark_horses,42,23,24,11.5,0.6090888971682531,0.6355710231320901,0.4720684137146584,0.01642090082168579,0.4556475128929726,0.734926815762498,0.45308310067745133
tom_mckenzie_directions,123,20,24,10.0,0.5366022657118902,0.6439227188542683,0.5205858122811928,0.1357758111121145,0.3848100011690783,0.736527707154022,0.4564508120863464
tom_mckenzie_directions,2027,20,24,10.0,0.5366022657118902,0.6439227188542683,0.4041589856219991,0.07370808769471274,0.3304508979272863,0.5471634490854461,0.34908383596745135
tom_mckenzie_directions,42,20,24,10.0,0.5366022657118902,0.6439227188542683,0.5082041800871558,0.0470305103782824,0.4611736697088734,0.6105829459312555,0.43134190180234366
we_fell_from_the_sky_not_you,123,18,24,9.0,0.3557534191634884,0.47433789221798467,0.5792917158330625,0.5423589028831263,0.03693281294993622,0.41321364962187523,0.5700585125955784
we_fell_from_the_sky_not_you,2027,18,24,9.0,0.3557534191634884,0.47433789221798467,0.3652252220864835,0.21797885394423155,0.14724636814225195,0.31276270920660715,0.32841363005092056
we_fell_from_the_sky_not_you,42,18,24,9.0,0.3557534191634884,0.47433789221798467,0.3702159118106951,0.1274505063732162,0.24276540543747888,0.42389712570120186,0.3095245604513253
