track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,123,0.37330940455983896,0.1317843786937138,0.028431196528784494,0.1033531821649293,8,16
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,2027,0.5801632556084251,0.16134529240772078,0.01437888310208947,0.14696640930563132,8,16
punkdisco_oral_hygiene,Punkdisco - Oral Hygiene,42,0.21979304320077317,0.038528652600395966,0.009504005648964378,0.029024646951431587,8,16
raft_monk_tiring,Raft Monk - Tiring,123,0.39376931801681186,0.18287913535798994,0.007367078367016569,0.1755120569909734,8,16
raft_monk_tiring,Raft Monk - Tiring,2027,0.19394091752442325,0.06927126157873313,0.005456436588652247,0.06381482499008088,8,16
raft_monk_tiring,Raft Monk - Tiring,42,0.11766787193785491,0.07620224565054924,0.014015287404904882,0.06218695824564436,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,123,0.23777654545227683,0.07280393892944492,0.01806081882671489,0.05474312010273003,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,2027,0.2855673417366481,0.07140294936876578,0.004705447985574179,0.0666975013831916,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,42,0.2207613262336577,0.09768867271279555,0.007643275226319815,0.09004539748647573,8,16
secretariat_borderline,Secretariat - Borderline,123,0.11932813021869171,0.11174243999108514,0.0037004353589078567,0.10804200463217728,8,16
secretariat_borderline,Secretariat - Borderline,2027,0.3469781158108123,0.0844233413359241,0.006611004799821157,0.07781233653610294,8,16
secretariat_borderline,Secretariat - Borderline,42,0.3410982590251122,0.1236284805127373,0.002986010207527201,0.1206424703052101,8,16
secretariat_over_the_top,Secretariat - Over The Top,123,0.43112933395727093,0.12675101737862687,0.006097458543046448,0.12065355883558043,8,16
secretariat_over_the_top,Secretariat - Over The Top,2027,0.5046583894692035,0.18557378928214777,0.0070120470095496185,0.17856174227259813,8,16
secretariat_over_the_top,Secretariat - Over The Top,42,0.39711019383950663,0.16609900017762413,0.012901809408542922,0.15319719076908123,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,123,0.21511147953548532,0.14724740102790596,0.01135491240942723,0.13589248861847872,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,2027,0.48039208464450783,0.1922541363772396,0.014019392633050971,0.17823474374418863,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,42,0.2905125331856769,0.08247354839139631,0.011392396693397151,0.07108115169799917,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,123,-0.06673728296846257,0.11090575864865851,0.01909904236125562,0.09180671628740289,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,2027,0.07509020112927867,0.04089996341622246,0.016654018739246143,0.024245944676976314,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,42,-0.02060942331115874,0.09695011730659274,0.012511018939464831,0.0844390983671279,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,123,0.029551649376164696,0.014741674841022998,0.0037046559874500673,0.01103701885357293,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,2027,0.2305691671729952,0.11103859750463631,0.024851647160516313,0.08618695034412,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,42,0.1574504811324338,0.06826559845666075,0.027368349957405745,0.040897248499255,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,123,0.27129943551710206,0.1055416953761237,0.011245076211437381,0.09429661916468632,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,2027,0.3430754821154064,0.13116948850134638,0.008773938239514022,0.12239555026183235,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,42,0.21653223054591506,0.15398723289592853,0.00635183248911364,0.1476354004068149,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,123,0.09524528944169519,0.15890548242394129,0.02341168090839646,0.13549380151554483,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,2027,0.1086179416468653,0.0811427129861402,0.008540168758105288,0.07260254422803492,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,42,0.09263495479277983,0.12496513810422671,0.006590761434408961,0.11837437666981776,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,123,0.17550877450920827,0.10963314108460413,0.021590017757143164,0.08804312332746098,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,2027,0.15448410507299218,0.05381687946364369,0.0023599304729906567,0.051456948990653034,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,42,0.24217014653476512,0.07759416258859418,0.006517086647920528,0.07107707594067365,8,16
